,id,age,gender,skinColor,accessories,nailPolish,aspectOfHand,imageName,irregularities
896,53,29,male,fair,0,0,palmar left,Hand_0001086.jpg,0
897,53,29,male,fair,0,0,palmar left,Hand_0001087.jpg,0
898,53,29,male,fair,0,0,palmar left,Hand_0001088.jpg,0
899,53,29,male,fair,0,0,palmar left,Hand_0001089.jpg,0
900,53,29,male,fair,0,0,palmar left,Hand_0001090.jpg,0
910,1535,22,female,medium,1,0,palmar right,Hand_0001101.jpg,0
911,1535,22,female,medium,1,0,palmar right,Hand_0001102.jpg,0
912,1535,22,female,medium,1,0,palmar right,Hand_0001103.jpg,0
913,1535,22,female,medium,1,0,palmar right,Hand_0001104.jpg,0
914,1535,22,female,medium,1,0,palmar right,Hand_0001105.jpg,0
915,1535,22,female,medium,0,0,palmar right,Hand_0001106.jpg,0
916,1535,22,female,medium,0,0,palmar right,Hand_0001107.jpg,0
917,1535,22,female,medium,0,0,palmar right,Hand_0001108.jpg,0
918,1535,22,female,medium,0,0,palmar right,Hand_0001109.jpg,0
919,1535,22,female,medium,0,0,palmar right,Hand_0001110.jpg,0
932,1535,22,female,medium,0,0,palmar left,Hand_0001134.jpg,0
933,1535,22,female,medium,0,0,palmar left,Hand_0001135.jpg,0
934,1535,22,female,medium,0,0,palmar left,Hand_0001136.jpg,0
935,1535,22,female,medium,0,0,palmar left,Hand_0001137.jpg,0
936,1535,22,female,medium,0,0,palmar left,Hand_0001138.jpg,0
937,1535,22,female,medium,0,0,palmar left,Hand_0001139.jpg,0
938,1535,22,female,medium,0,0,palmar left,Hand_0001140.jpg,0
944,1074,21,female,medium,0,0,palmar right,Hand_0001149.jpg,0
945,1074,21,female,medium,0,0,palmar right,Hand_0001150.jpg,0
946,1074,21,female,medium,0,0,palmar right,Hand_0001151.jpg,0
947,1074,21,female,medium,0,0,palmar right,Hand_0001152.jpg,0
948,1074,21,female,medium,0,0,palmar right,Hand_0001153.jpg,0
949,1074,21,female,medium,0,0,palmar right,Hand_0001154.jpg,0
957,1074,21,female,medium,1,0,palmar left,Hand_0001162.jpg,0
958,1074,21,female,medium,1,0,palmar left,Hand_0001163.jpg,0
959,1074,21,female,medium,1,0,palmar left,Hand_0001164.jpg,0
960,1074,21,female,medium,1,0,palmar left,Hand_0001165.jpg,0
961,1074,21,female,medium,1,0,palmar left,Hand_0001166.jpg,0
971,64,21,female,medium,0,0,palmar right,Hand_0001176.jpg,0
972,64,21,female,medium,0,0,palmar right,Hand_0001177.jpg,0
973,64,21,female,medium,0,0,palmar right,Hand_0001178.jpg,0
974,64,21,female,medium,0,0,palmar right,Hand_0001179.jpg,0
975,64,21,female,medium,0,0,palmar right,Hand_0001180.jpg,0
976,64,21,female,medium,0,0,palmar right,Hand_0001181.jpg,0
986,64,21,female,medium,0,0,palmar left,Hand_0001191.jpg,0
987,64,21,female,medium,0,0,palmar left,Hand_0001192.jpg,0
988,64,21,female,medium,0,0,palmar left,Hand_0001193.jpg,0
989,64,21,female,medium,0,0,palmar left,Hand_0001194.jpg,0
990,64,21,female,medium,0,0,palmar left,Hand_0001195.jpg,0
991,64,21,female,medium,0,0,palmar left,Hand_0001196.jpg,0
992,64,21,female,medium,0,0,palmar left,Hand_0001197.jpg,0
993,64,21,female,medium,0,0,palmar left,Hand_0001198.jpg,0
994,64,21,female,medium,0,0,palmar left,Hand_0001199.jpg,0
995,64,21,female,medium,0,0,palmar left,Hand_0001200.jpg,0
1007,1069,20,female,medium,0,0,palmar right,Hand_0001216.jpg,0
1008,1069,20,female,medium,0,0,palmar right,Hand_0001217.jpg,0
1009,1069,20,female,medium,0,0,palmar right,Hand_0001218.jpg,0
1010,1069,20,female,medium,0,0,palmar right,Hand_0001219.jpg,0
1011,1069,20,female,medium,0,0,palmar right,Hand_0001220.jpg,0
1012,1069,20,female,medium,0,0,palmar right,Hand_0001221.jpg,0
1013,1069,20,female,medium,0,0,palmar right,Hand_0001222.jpg,0
1014,1069,20,female,medium,0,0,palmar right,Hand_0001223.jpg,0
1021,1069,20,female,medium,0,0,palmar left,Hand_0001236.jpg,0
1022,1069,20,female,medium,0,0,palmar left,Hand_0001237.jpg,0
1023,1069,20,female,medium,0,0,palmar left,Hand_0001238.jpg,0
1024,1069,20,female,medium,0,0,palmar left,Hand_0001239.jpg,0
1025,1069,20,female,medium,0,0,palmar left,Hand_0001240.jpg,0
1026,1069,20,female,medium,0,0,palmar left,Hand_0001241.jpg,0
1027,1069,20,female,medium,0,0,palmar left,Hand_0001242.jpg,0
1034,1008,20,female,medium,1,0,palmar right,Hand_0001249.jpg,0
1035,1008,20,female,medium,1,0,palmar right,Hand_0001250.jpg,0
1036,1008,20,female,medium,1,0,palmar right,Hand_0001251.jpg,0
1037,1008,20,female,medium,1,0,palmar right,Hand_0001252.jpg,0
1038,1008,20,female,medium,1,0,palmar right,Hand_0001253.jpg,0
1039,1008,20,female,medium,1,0,palmar right,Hand_0001254.jpg,0
1040,1008,20,female,medium,1,0,palmar right,Hand_0001255.jpg,0
1041,1008,20,female,medium,1,0,palmar right,Hand_0001256.jpg,0
1042,1008,20,female,medium,1,0,palmar right,Hand_0001257.jpg,0
1043,1008,20,female,medium,1,0,palmar right,Hand_0001258.jpg,0
1044,1008,20,female,medium,1,0,palmar right,Hand_0001259.jpg,0
1054,1008,20,female,medium,0,0,palmar left,Hand_0001269.jpg,0
1055,1008,20,female,medium,0,0,palmar left,Hand_0001276.jpg,0
1056,1008,20,female,medium,0,0,palmar left,Hand_0001277.jpg,0
1057,1008,20,female,medium,0,0,palmar left,Hand_0001278.jpg,0
1058,1008,20,female,medium,0,0,palmar left,Hand_0001279.jpg,0
1059,1008,20,female,medium,0,0,palmar left,Hand_0001280.jpg,0
1066,10,21,female,medium,1,0,palmar right,Hand_0001287.jpg,0
1067,10,21,female,medium,1,0,palmar right,Hand_0001288.jpg,0
1068,10,21,female,medium,1,0,palmar right,Hand_0001289.jpg,0
1069,10,21,female,medium,1,0,palmar right,Hand_0001290.jpg,0
1070,10,21,female,medium,1,0,palmar right,Hand_0001293.jpg,0
1071,10,21,female,medium,1,0,palmar right,Hand_0001294.jpg,0
1072,10,21,female,medium,1,0,palmar right,Hand_0001295.jpg,0
1073,10,21,female,medium,1,0,palmar right,Hand_0001296.jpg,0
1080,10,21,female,medium,0,0,palmar left,Hand_0001303.jpg,0
1081,10,21,female,medium,0,0,palmar left,Hand_0001304.jpg,0
1082,10,21,female,medium,0,0,palmar left,Hand_0001305.jpg,0
1083,10,21,female,medium,0,0,palmar left,Hand_0001306.jpg,0
1084,10,21,female,medium,0,0,palmar left,Hand_0001307.jpg,0
1094,10,21,female,medium,0,0,palmar right,Hand_0001317.jpg,0
1095,10,21,female,medium,0,0,palmar right,Hand_0001318.jpg,0
1096,10,21,female,medium,0,0,palmar right,Hand_0001319.jpg,0
1097,10,21,female,medium,0,0,palmar right,Hand_0001320.jpg,0
1098,10,21,female,medium,0,0,palmar right,Hand_0001321.jpg,0
1104,514,22,female,medium,0,0,palmar left,Hand_0001327.jpg,0
1105,514,22,female,medium,0,0,palmar left,Hand_0001328.jpg,0
1106,514,22,female,medium,0,0,palmar left,Hand_0001329.jpg,0
1107,514,22,female,medium,0,0,palmar left,Hand_0001330.jpg,0
1108,514,22,female,medium,0,0,palmar left,Hand_0001331.jpg,0
1109,514,22,female,medium,0,0,palmar left,Hand_0001332.jpg,0
1110,514,22,female,medium,0,0,palmar left,Hand_0001333.jpg,0
1115,514,22,female,medium,0,0,palmar right,Hand_0001338.jpg,0
1116,514,22,female,medium,0,0,palmar right,Hand_0001339.jpg,0
1117,514,22,female,medium,0,0,palmar right,Hand_0001340.jpg,0
1118,514,22,female,medium,0,0,palmar right,Hand_0001341.jpg,0
1119,514,22,female,medium,0,0,palmar right,Hand_0001342.jpg,0
1120,514,22,female,medium,0,0,palmar right,Hand_0001343.jpg,0
1121,514,22,female,medium,0,0,palmar right,Hand_0001344.jpg,0
1131,1509,20,female,fair,0,0,palmar right,Hand_0001357.jpg,0
1132,1509,20,female,fair,0,0,palmar right,Hand_0001358.jpg,0
1133,1509,20,female,fair,0,0,palmar right,Hand_0001359.jpg,0
1134,1509,20,female,fair,0,0,palmar right,Hand_0001360.jpg,0
1135,1509,20,female,fair,0,0,palmar right,Hand_0001361.jpg,0
1136,1509,20,female,fair,0,0,palmar left,Hand_0001362.jpg,0
1137,1509,20,female,fair,0,0,palmar left,Hand_0001363.jpg,0
1138,1509,20,female,fair,0,0,palmar left,Hand_0001364.jpg,0
1139,1509,20,female,fair,0,0,palmar left,Hand_0001365.jpg,0
1140,1509,20,female,fair,0,0,palmar left,Hand_0001366.jpg,0
1141,1509,20,female,fair,0,0,palmar left,Hand_0001367.jpg,0
1142,1509,20,female,fair,0,0,palmar left,Hand_0001368.jpg,0
1158,41,20,female,medium,1,0,palmar right,Hand_0001386.jpg,0
1159,41,20,female,medium,1,0,palmar right,Hand_0001387.jpg,0
1160,41,20,female,medium,1,0,palmar right,Hand_0001388.jpg,0
1161,41,20,female,medium,1,0,palmar right,Hand_0001389.jpg,0
1162,41,20,female,medium,1,0,palmar right,Hand_0001390.jpg,0
1163,41,20,female,medium,1,0,palmar right,Hand_0001391.jpg,0
1170,41,20,female,medium,1,0,palmar left,Hand_0001400.jpg,0
1171,41,20,female,medium,1,0,palmar left,Hand_0001401.jpg,0
1172,41,20,female,medium,1,0,palmar left,Hand_0001402.jpg,0
1173,41,20,female,medium,1,0,palmar left,Hand_0001403.jpg,0
1174,41,20,female,medium,1,0,palmar left,Hand_0001410.jpg,0
1175,41,20,female,medium,1,0,palmar left,Hand_0001411.jpg,0
1176,41,20,female,medium,1,0,palmar left,Hand_0001412.jpg,0
1177,41,20,female,medium,1,0,palmar left,Hand_0001413.jpg,0
1178,41,20,female,medium,1,0,palmar left,Hand_0001414.jpg,0
1179,41,20,female,medium,1,0,palmar left,Hand_0001415.jpg,0
1180,41,20,female,medium,1,0,palmar left,Hand_0001417.jpg,0
1181,41,20,female,medium,1,0,palmar left,Hand_0001418.jpg,0
1182,41,20,female,medium,1,0,palmar left,Hand_0001419.jpg,0
1183,41,20,female,medium,1,0,palmar left,Hand_0001420.jpg,0
1191,1022,20,female,dark,1,0,palmar right,Hand_0001428.jpg,0
1192,1022,20,female,dark,1,0,palmar right,Hand_0001429.jpg,0
1193,1022,20,female,dark,1,0,palmar right,Hand_0001430.jpg,0
1194,1022,20,female,dark,1,0,palmar right,Hand_0001431.jpg,0
1195,1022,20,female,dark,1,0,palmar right,Hand_0001432.jpg,0
1196,1022,20,female,dark,1,0,palmar right,Hand_0001433.jpg,0
1197,1022,20,female,dark,1,0,palmar right,Hand_0001434.jpg,0
1206,1022,20,female,dark,0,0,palmar left,Hand_0001447.jpg,0
1207,1022,20,female,dark,0,0,palmar left,Hand_0001448.jpg,0
1208,1022,20,female,dark,0,0,palmar left,Hand_0001449.jpg,0
1209,1022,20,female,dark,0,0,palmar left,Hand_0001450.jpg,0
1210,1022,20,female,dark,0,0,palmar left,Hand_0001451.jpg,0
1211,1022,20,female,dark,0,0,palmar left,Hand_0001453.jpg,0
1212,1022,20,female,dark,0,0,palmar left,Hand_0001454.jpg,0
1213,1022,20,female,dark,0,0,palmar left,Hand_0001455.jpg,0
1214,1022,20,female,dark,0,0,palmar left,Hand_0001456.jpg,0
1215,1022,20,female,dark,0,0,palmar left,Hand_0001457.jpg,0
1224,1081,21,female,medium,0,0,palmar left,Hand_0001469.jpg,0
1225,1081,21,female,medium,0,0,palmar left,Hand_0001470.jpg,0
1226,1081,21,female,medium,0,0,palmar left,Hand_0001471.jpg,0
1227,1081,21,female,medium,0,0,palmar left,Hand_0001472.jpg,0
1228,1081,21,female,medium,0,0,palmar left,Hand_0001473.jpg,0
1229,1081,21,female,medium,0,0,palmar left,Hand_0001474.jpg,0
1230,1081,21,female,medium,0,0,palmar left,Hand_0001475.jpg,0
1231,1081,21,female,medium,0,0,palmar left,Hand_0001476.jpg,0
1232,1081,21,female,medium,0,0,palmar left,Hand_0001477.jpg,0
1233,1081,21,female,medium,0,0,palmar left,Hand_0001491.jpg,0
1234,1081,21,female,medium,0,0,palmar left,Hand_0001492.jpg,0
1235,1081,21,female,medium,0,0,palmar left,Hand_0001493.jpg,0
1236,1081,21,female,medium,0,0,palmar left,Hand_0001494.jpg,0
1237,1081,21,female,medium,0,0,palmar left,Hand_0001495.jpg,0
1238,1081,21,female,medium,0,0,palmar left,Hand_0001496.jpg,0
1246,1081,21,female,medium,0,0,palmar right,Hand_0001504.jpg,0
1247,1081,21,female,medium,0,0,palmar right,Hand_0001505.jpg,0
1248,1081,21,female,medium,0,0,palmar right,Hand_0001506.jpg,0
1249,1081,21,female,medium,0,0,palmar right,Hand_0001507.jpg,0
1250,1081,21,female,medium,0,0,palmar right,Hand_0001508.jpg,0
1251,1081,21,female,medium,0,0,palmar right,Hand_0001509.jpg,0
1252,1081,21,female,medium,0,0,palmar right,Hand_0001510.jpg,0
1253,1081,21,female,medium,0,0,palmar right,Hand_0001511.jpg,0
1275,1506,21,female,fair,1,0,palmar right,Hand_0001538.jpg,0
1276,1506,21,female,fair,1,0,palmar right,Hand_0001539.jpg,0
1277,1506,21,female,fair,1,0,palmar right,Hand_0001540.jpg,0
1278,1506,21,female,fair,1,0,palmar right,Hand_0001541.jpg,0
1279,1506,21,female,fair,1,0,palmar right,Hand_0001542.jpg,0
1280,1506,21,female,fair,1,0,palmar right,Hand_0001543.jpg,0
1281,1506,21,female,fair,1,0,palmar right,Hand_0001544.jpg,0
1282,1506,21,female,fair,1,0,palmar right,Hand_0001545.jpg,0
1283,1506,21,female,fair,1,0,palmar right,Hand_0001546.jpg,0
1284,1506,21,female,fair,1,0,palmar right,Hand_0001547.jpg,0
1291,1506,21,female,fair,0,0,palmar left,Hand_0001557.jpg,0
1292,1506,21,female,fair,0,0,palmar left,Hand_0001558.jpg,0
1293,1506,21,female,fair,0,0,palmar left,Hand_0001559.jpg,0
1294,1506,21,female,fair,0,0,palmar left,Hand_0001560.jpg,0
1295,1506,21,female,fair,0,0,palmar left,Hand_0001561.jpg,0
1296,1506,21,female,fair,0,0,palmar left,Hand_0001562.jpg,0
1297,1506,21,female,fair,0,0,palmar left,Hand_0001563.jpg,0
1307,1528,20,female,fair,0,0,palmar right,Hand_0001579.jpg,0
1308,1528,20,female,fair,0,0,palmar right,Hand_0001580.jpg,0
1309,1528,20,female,fair,0,0,palmar right,Hand_0001581.jpg,0
1310,1528,20,female,fair,0,0,palmar right,Hand_0001582.jpg,0
1311,1528,20,female,fair,0,0,palmar right,Hand_0001583.jpg,0
1312,1528,20,female,fair,0,0,palmar right,Hand_0001584.jpg,0
1313,1528,20,female,fair,0,0,palmar right,Hand_0001585.jpg,0
1323,1528,20,female,fair,0,0,palmar left,Hand_0001601.jpg,0
1324,1528,20,female,fair,0,0,palmar left,Hand_0001602.jpg,0
1325,1528,20,female,fair,0,0,palmar left,Hand_0001603.jpg,0
1326,1528,20,female,fair,0,0,palmar left,Hand_0001604.jpg,0
1327,1528,20,female,fair,0,0,palmar left,Hand_0001605.jpg,0
1328,1528,20,female,fair,0,0,palmar left,Hand_0001606.jpg,0
1329,1528,20,female,fair,0,0,palmar left,Hand_0001607.jpg,0
1330,1528,20,female,fair,0,0,palmar left,Hand_0001608.jpg,0
1338,504,22,female,fair,0,0,palmar left,Hand_0001616.jpg,0
1339,504,22,female,fair,0,0,palmar left,Hand_0001617.jpg,0
1340,504,22,female,fair,0,0,palmar left,Hand_0001618.jpg,0
1341,504,22,female,fair,0,0,palmar left,Hand_0001619.jpg,0
1342,504,22,female,fair,0,0,palmar left,Hand_0001620.jpg,0
1343,504,22,female,fair,0,0,palmar left,Hand_0001621.jpg,0
1351,504,22,female,fair,0,0,palmar right,Hand_0001629.jpg,0
1352,504,22,female,fair,0,0,palmar right,Hand_0001630.jpg,0
1353,504,22,female,fair,0,0,palmar right,Hand_0001631.jpg,0
1354,504,22,female,fair,0,0,palmar right,Hand_0001635.jpg,0
1355,504,22,female,fair,0,0,palmar right,Hand_0001636.jpg,0
1356,504,22,female,fair,0,0,palmar right,Hand_0001637.jpg,0
1357,504,22,female,fair,0,0,palmar right,Hand_0001638.jpg,0
1358,504,22,female,fair,0,0,palmar right,Hand_0001639.jpg,0
1359,504,22,female,fair,0,0,palmar right,Hand_0001640.jpg,0
1360,504,22,female,fair,0,0,palmar right,Hand_0001641.jpg,0
1369,38,22,female,medium,1,0,palmar right,Hand_0001650.jpg,0
1370,38,22,female,medium,1,0,palmar right,Hand_0001651.jpg,0
1371,38,22,female,medium,1,0,palmar right,Hand_0001652.jpg,0
1372,38,22,female,medium,1,0,palmar right,Hand_0001653.jpg,0
1373,38,22,female,medium,1,0,palmar right,Hand_0001654.jpg,0
1374,38,22,female,medium,1,0,palmar right,Hand_0001655.jpg,0
1375,38,22,female,medium,1,0,palmar right,Hand_0001656.jpg,0
1376,38,22,female,medium,1,0,palmar right,Hand_0001657.jpg,0
1377,38,22,female,medium,1,0,palmar right,Hand_0001658.jpg,0
1385,38,22,female,medium,0,0,palmar left,Hand_0001666.jpg,0
1386,38,22,female,medium,0,0,palmar left,Hand_0001667.jpg,0
1387,38,22,female,medium,0,0,palmar left,Hand_0001668.jpg,0
1388,38,22,female,medium,0,0,palmar left,Hand_0001670.jpg,0
1389,38,22,female,medium,0,0,palmar left,Hand_0001671.jpg,0
1390,38,22,female,medium,0,0,palmar left,Hand_0001672.jpg,0
1391,38,22,female,medium,0,0,palmar left,Hand_0001673.jpg,0
1392,38,22,female,medium,0,0,palmar left,Hand_0001674.jpg,0
1399,1519,20,male,medium,1,0,palmar right,Hand_0001683.jpg,0
1400,1519,20,male,medium,1,0,palmar right,Hand_0001684.jpg,0
1401,1519,20,male,medium,1,0,palmar right,Hand_0001685.jpg,0
1402,1519,20,male,medium,1,0,palmar right,Hand_0001687.jpg,0
1403,1519,20,male,medium,1,0,palmar right,Hand_0001688.jpg,0
1410,1519,20,male,medium,0,0,palmar right,Hand_0001695.jpg,0
1411,1519,20,male,medium,0,0,palmar right,Hand_0001696.jpg,0
1412,1519,20,male,medium,0,0,palmar right,Hand_0001697.jpg,0
1413,1519,20,male,medium,0,0,palmar right,Hand_0001698.jpg,0
1414,1519,20,male,medium,0,0,palmar right,Hand_0001699.jpg,0
1422,1519,20,male,medium,0,0,palmar left,Hand_0001707.jpg,0
1423,1519,20,male,medium,0,0,palmar left,Hand_0001708.jpg,0
1424,1519,20,male,medium,0,0,palmar left,Hand_0001709.jpg,0
1425,1519,20,male,medium,0,0,palmar left,Hand_0001710.jpg,0
1426,1519,20,male,medium,0,0,palmar left,Hand_0001711.jpg,0
1427,1519,20,male,medium,0,0,palmar left,Hand_0001712.jpg,0
1428,1519,20,male,medium,0,0,palmar left,Hand_0001713.jpg,0
1429,1519,20,male,medium,0,0,palmar left,Hand_0001714.jpg,0
1440,1517,21,female,medium,0,0,palmar right,Hand_0001725.jpg,0
1441,1517,21,female,medium,0,0,palmar right,Hand_0001726.jpg,0
1442,1517,21,female,medium,0,0,palmar right,Hand_0001727.jpg,0
1443,1517,21,female,medium,0,0,palmar right,Hand_0001728.jpg,0
1444,1517,21,female,medium,0,0,palmar right,Hand_0001729.jpg,0
1445,1517,21,female,medium,0,0,palmar right,Hand_0001730.jpg,0
1446,1517,21,female,medium,0,0,palmar right,Hand_0001731.jpg,0
1447,1517,21,female,medium,0,0,palmar right,Hand_0001732.jpg,0
1448,1517,21,female,medium,0,0,palmar right,Hand_0001733.jpg,0
1457,1517,21,female,medium,1,0,palmar left,Hand_0001742.jpg,0
1458,1517,21,female,medium,1,0,palmar left,Hand_0001743.jpg,0
1459,1517,21,female,medium,1,0,palmar left,Hand_0001744.jpg,0
1460,1517,21,female,medium,1,0,palmar left,Hand_0001745.jpg,0
1461,1517,21,female,medium,1,0,palmar left,Hand_0001747.jpg,0
1462,1517,21,female,medium,1,0,palmar left,Hand_0001748.jpg,0
1463,1517,21,female,medium,1,0,palmar left,Hand_0001749.jpg,0
1464,1517,21,female,medium,1,0,palmar left,Hand_0001751.jpg,0
1465,1517,21,female,medium,1,0,palmar left,Hand_0001752.jpg,0
1466,1517,21,female,medium,1,0,palmar left,Hand_0001753.jpg,0
1467,1517,21,female,medium,1,0,palmar left,Hand_0001754.jpg,0
1468,1517,21,female,medium,1,0,palmar left,Hand_0001755.jpg,0
1469,1517,21,female,medium,1,0,palmar left,Hand_0001756.jpg,0
1478,1518,43,male,fair,0,0,palmar right,Hand_0001765.jpg,0
1479,1518,43,male,fair,0,0,palmar right,Hand_0001766.jpg,0
1480,1518,43,male,fair,0,0,palmar right,Hand_0001767.jpg,0
1481,1518,43,male,fair,0,0,palmar right,Hand_0001768.jpg,0
1482,1518,43,male,fair,0,0,palmar right,Hand_0001769.jpg,0
1483,1518,43,male,fair,0,0,palmar right,Hand_0001770.jpg,0
1484,1518,43,male,fair,0,0,palmar right,Hand_0001771.jpg,0
1493,1518,43,male,fair,0,0,palmar left,Hand_0001780.jpg,0
1494,1518,43,male,fair,0,0,palmar left,Hand_0001781.jpg,0
1495,1518,43,male,fair,0,0,palmar left,Hand_0001782.jpg,0
1496,1518,43,male,fair,0,0,palmar left,Hand_0001783.jpg,0
1497,1518,43,male,fair,0,0,palmar left,Hand_0001784.jpg,0
1498,1518,43,male,fair,0,0,palmar left,Hand_0001785.jpg,0
1504,1518,43,male,fair,0,0,palmar right,Hand_0001791.jpg,0
1505,1518,43,male,fair,0,0,palmar right,Hand_0001792.jpg,0
1506,1518,43,male,fair,0,0,palmar right,Hand_0001793.jpg,0
1507,1518,43,male,fair,0,0,palmar right,Hand_0001794.jpg,0
1512,1518,43,male,fair,0,0,palmar left,Hand_0001799.jpg,0
1513,1518,43,male,fair,0,0,palmar left,Hand_0001800.jpg,0
1514,1518,43,male,fair,0,0,palmar left,Hand_0001801.jpg,0
1515,1518,43,male,fair,0,0,palmar left,Hand_0001802.jpg,0
1524,1520,36,male,medium,0,0,palmar left,Hand_0001811.jpg,0
1525,1520,36,male,medium,0,0,palmar left,Hand_0001812.jpg,0
1526,1520,36,male,medium,0,0,palmar left,Hand_0001813.jpg,0
1527,1520,36,male,medium,0,0,palmar left,Hand_0001814.jpg,0
1528,1520,36,male,medium,0,0,palmar left,Hand_0001815.jpg,0
1529,1520,36,male,medium,0,0,palmar left,Hand_0001816.jpg,0
1530,1520,36,male,medium,0,0,palmar left,Hand_0001817.jpg,0
1537,1520,36,male,medium,0,0,palmar right,Hand_0001826.jpg,0
1538,1520,36,male,medium,0,0,palmar right,Hand_0001827.jpg,0
1539,1520,36,male,medium,0,0,palmar right,Hand_0001828.jpg,0
1540,1520,36,male,medium,0,0,palmar right,Hand_0001829.jpg,0
1541,1520,36,male,medium,0,0,palmar right,Hand_0001830.jpg,0
1542,1520,36,male,medium,0,0,palmar right,Hand_0001831.jpg,0
1543,1520,36,male,medium,0,0,palmar right,Hand_0001832.jpg,0
1554,67,22,male,medium,0,0,palmar left,Hand_0001843.jpg,0
1555,67,22,male,medium,0,0,palmar left,Hand_0001844.jpg,0
1556,67,22,male,medium,0,0,palmar left,Hand_0001845.jpg,0
1557,67,22,male,medium,0,0,palmar left,Hand_0001846.jpg,0
1558,67,22,male,medium,0,0,palmar left,Hand_0001847.jpg,0
1559,67,22,male,medium,0,0,palmar left,Hand_0001848.jpg,0
1560,67,22,male,medium,0,0,palmar left,Hand_0001849.jpg,0
1561,67,22,male,medium,0,0,palmar left,Hand_0001850.jpg,0
1574,67,22,male,medium,1,0,palmar right,Hand_0001863.jpg,0
1575,67,22,male,medium,1,0,palmar right,Hand_0001864.jpg,0
1576,67,22,male,medium,1,0,palmar right,Hand_0001865.jpg,0
1577,67,22,male,medium,1,0,palmar right,Hand_0001866.jpg,0
1578,67,22,male,medium,1,0,palmar right,Hand_0001867.jpg,0
1579,67,22,male,medium,1,0,palmar right,Hand_0001868.jpg,0
1580,67,22,male,medium,1,0,palmar right,Hand_0001869.jpg,0
1581,67,22,male,medium,1,0,palmar right,Hand_0001870.jpg,0
1590,67,22,male,medium,0,0,palmar right,Hand_0001879.jpg,0
1591,67,22,male,medium,0,0,palmar right,Hand_0001880.jpg,0
1592,67,22,male,medium,0,0,palmar right,Hand_0001881.jpg,0
1593,67,22,male,medium,0,0,palmar right,Hand_0001882.jpg,0
1594,67,22,male,medium,0,0,palmar right,Hand_0001883.jpg,0
1595,67,22,male,medium,0,0,palmar right,Hand_0001884.jpg,0
1596,67,22,male,medium,0,0,palmar right,Hand_0001885.jpg,0
1597,67,22,male,medium,0,0,palmar right,Hand_0001886.jpg,0
1598,67,22,male,medium,0,0,palmar right,Hand_0001887.jpg,0
1599,67,22,male,medium,0,0,palmar right,Hand_0001888.jpg,0
